iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
21,0.004837751388549805,-12.644209696454208,0.027249786467303083,AW,0.0003044719429623558,2.591703907025231,-0.027249786467303083,AFW
22,0.0050048828125,-12.644213844851922,0.023158008448280892,FW,0.0002528361781524501,2.591688590038627,-0.023158008448280892,AFW
23,0.005227088928222656,-12.644216772443098,0.02011978714898585,AW,0.0001933468092229077,2.5915240884582307,-0.02011978714898585,AFW
24,0.005868673324584961,-12.644218717491421,0.016816942395861095,FW,0.00018804850734527087,2.591190158040239,-0.016816942395861095,AFW
25,0.0077970027923583984,-12.644220298691884,0.014712074413414718,AW,0.00015067230562146048,2.591203706951636,-0.014712074413414718,AFW
26,0.009874820709228516,-12.644221407042968,0.012892974754378006,FW,0.00012933870735725244,2.590979021904614,-0.012892974754378006,AFW
27,0.011584997177124023,-12.644222240823309,0.011518447841495374,FW,0.00012450959100884285,2.5908732616171477,-0.011518447841495374,AFW
28,0.013351917266845703,-12.64422295790192,0.009986730198766586,AW,0.00010222634634958908,2.5909994841936297,-0.009986730198766586,AFW
29,0.01478886604309082,-12.6442234683554,0.009025496807516381,AW,8.171141418752754e-05,2.591000848006252,-0.009025496807516381,AFW
30,0.016484737396240234,-12.644223837098444,0.009188137702064933,AW,8.938214994310161e-05,2.5908977262012027,-0.009188137702064933,AFW
31,0.01777482032775879,-12.644224247726203,0.008189858762882515,AW,8.162919557047495e-05,2.590850882349413,-0.008189858762882515,AFW
32,0.01972675323486328,-12.644224581991994,0.006608715217635508,AW,5.969883630215528e-05,2.5908700030897815,-0.006608715217635508,AFW
33,0.020206928253173828,-12.644224779258295,0.006549667669162235,FW,6.476649588734316e-05,2.590766982850245,-0.006549667669162235,AFW
34,0.020620107650756836,-12.6442249913578,0.0058804928324821815,AW,6.477314002903071e-05,2.590814542694108,-0.0058804928324821815,AFW
35,0.021597862243652344,-12.644225181806803,0.0056034577436448185,AW,6.171031262125732e-05,2.590773780998411,-0.0056034577436448185,AFW
36,0.021982908248901367,-12.644225354702368,0.005202392830047406,AW,5.6085128085787015e-05,2.5906609153552385,-0.005202392830047406,AFW
37,0.022256851196289062,-12.644225500590801,0.004900434399535483,AW,4.702626353833242e-05,2.590659096384675,-0.004900434399535483,AFW
38,0.022427797317504883,-12.644225615815362,0.005025728493937953,AW,5.123213544427317e-05,2.5906866636370114,-0.005025728493937953,AFW
39,0.022598981857299805,-12.644225744554765,0.0042211032321302355,AW,4.54065121780552e-05,2.590659968011534,-0.0042211032321302355,AFW
40,0.022771835327148438,-12.64422584038755,0.003918129209297974,AW,3.905287090027184e-05,2.5906120788268554,-0.003918129209297974,AFW
41,0.0229339599609375,-12.644225916894646,0.003972271648110232,FW,3.6844392702429584e-05,2.5905848722934715,-0.003972271648110232,AFW
42,0.023102998733520508,-12.644225990072615,0.0035352884851940908,AW,3.3695315050199337e-05,2.5906031144518824,-0.0035352884851940908,AFW
43,0.023270845413208008,-12.644226049633943,0.0034385043976221524,AW,3.132365154357658e-05,2.590652717102276,-0.0034385043976221524,AFW
44,0.023428916931152344,-12.644226103487199,0.003379716114549902,AW,3.24171545263961e-05,2.590605008890242,-0.003379716114549902,AFW
45,0.023587703704833984,-12.644226158267593,0.0031833447327547226,AW,3.11381712317132e-05,2.5905626364287353,-0.0031833447327547226,AFW
