iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
84,0.01111292839050293,-8.755779242151652,0.9481787418418509,FW,0.009963218185296371,14.237850482818068,-0.9481787418418509,FW
85,0.011266946792602539,-8.760502697993472,0.9662217467103752,FW,0.009710518279126265,14.242640741354185,-0.9662217467103752,FW
86,0.011420965194702148,-8.765193954960038,0.9253347061127287,FW,0.010520171467203309,14.248723593220518,-0.9253347061127287,FW
87,0.011580944061279297,-8.770061294846457,0.9718474834261598,FW,0.009793152797836007,14.239272404243927,-0.9718474834261598,FW
88,0.011735916137695312,-8.774820020297158,0.9527307713197877,FW,0.009382698194662498,14.238702977540818,-0.9527307713197877,FW
89,0.011889934539794922,-8.779289612941186,0.950381663686867,FW,0.009231090239322972,14.236910214296827,-0.950381663686867,FW
90,0.012041807174682617,-8.783676142390828,0.8218709635983933,FW,0.008792237133794277,14.230000657372235,-0.8218709635983933,FW
91,0.012195110321044922,-8.787289184593504,0.8893463699669917,FW,0.00940032197428174,14.234022974821833,-0.8893463699669917,FW
92,0.012348175048828125,-8.791469255705673,0.9103049465787227,FW,0.008714118624894168,14.223324443562996,-0.9103049465787227,FW
93,0.012501955032348633,-8.795435508350328,0.9010279752948076,FW,0.0092727689678403,14.231236393558309,-0.9010279752948076,FW
94,0.012648820877075195,-8.799613020474569,0.8419602488886507,FW,0.009915475677964147,14.228701927384893,-0.8419602488886507,FW
95,0.012727975845336914,-8.803787238659405,0.876766130661257,FW,0.010205437646845918,14.220907101029155,-0.876766130661257,FW
96,0.012800931930541992,-8.808261129698062,0.890075460443323,FW,0.010054754742901021,14.218192324902578,-0.890075460443323,FW
97,0.012872934341430664,-8.81273587492678,0.8520258836011669,FW,0.009517948810926569,14.215304668705935,-0.8520258836011669,FW
98,0.012943029403686523,-8.816790644299632,0.8679045722514395,FW,0.008934638707476772,14.21050914620052,-0.8679045722514395,FW
99,0.013013839721679688,-8.82066785119245,0.7799365220455678,FW,0.008846521721741697,14.216939914692205,-0.7799365220455678,FW
100,0.013084173202514648,-8.824117713884373,0.8130011188611251,FW,0.009086870758208375,14.22190849231953,-0.8130011188611251,FW
101,0.013154983520507812,-8.827811531931056,0.8518808232770292,FW,0.008864238818319539,14.217006185665419,-0.8518808232770292,FW
102,0.013226985931396484,-8.831587169462198,0.76029320005319,FW,0.007958759553873079,14.20672838771028,-0.76029320005319,FW
103,0.013298988342285156,-8.834612664847036,0.8092706249834614,FW,0.008622504326161287,14.207025318571691,-0.8092706249834614,FW
104,0.013370037078857422,-8.838101634579507,0.7696822068379384,FW,0.008466527738118705,14.2134097509536,-0.7696822068379384,FW
105,0.013440847396850586,-8.841359902456379,0.8227239037789201,FW,0.008123392108540314,14.206117910615296,-0.8227239037789201,FW
106,0.013511896133422852,-8.844701556890106,0.7691872705565284,FW,0.008659256455921204,14.205652651144852,-0.7691872705565284,FW
107,0.013582944869995117,-8.848031851809303,0.7735531317429096,FW,0.007880484807376952,14.204039306641826,-0.7735531317429096,FW
108,0.013654947280883789,-8.851079838660494,0.7930088945880343,FW,0.00969414606247308,14.201425343831842,-0.7930088945880343,FW
