iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
0,0.0003528594970703125,11.866857817350194,9.608744983692835,FW,0.09032921503806211,12.653597698338672,-9.608744983692835,FW
1,0.0004909038543701172,11.432882621411247,8.391267859841973,FW,0.08267705966571262,12.043711107857396,-8.391267859841973,FW
2,0.00060272216796875,11.08599994465168,5.558208172562653,FW,0.056666870361996885,11.673838645038948,-5.558208172562653,FW
3,0.0007038116455078125,10.928516813671882,4.561399132316583,FW,0.04252049268334846,11.518392073726027,-4.561399132316583,FW
4,0.0008008480072021484,10.83154034445613,3.6482794113272816,FW,0.036630349929486064,11.430847215934769,-3.6482794113272816,FW
5,0.0009348392486572266,10.7647214687174,2.7342207835548877,FW,0.02827593227319258,11.315259648870633,-2.7342207835548877,FW
6,0.0012748241424560547,10.726065147869525,2.581935220357969,FW,0.02526930106453335,11.228506413459954,-2.581935220357969,FW
7,0.001628875732421875,10.69344329866335,2.1474160924349,FW,0.022076219987684546,11.174208713886747,-2.1474160924349,FW
8,0.0018270015716552734,10.66973988363251,1.8392173900225042,FW,0.017492813507910702,11.152541205926417,-1.8392173900225042,FW
9,0.002073049545288086,10.653653340230424,1.648496062518536,FW,0.016877788014545033,11.127161132840898,-1.648496062518536,FW
10,0.002397775650024414,10.639741856687424,1.5628730593014912,FW,0.015393576582584792,11.103606098818009,-1.5628730593014912,FW
11,0.0025110244750976562,10.627712753623815,1.5059633312306673,FW,0.017091271944059662,11.091110564120617,-1.5059633312306673,FW
12,0.002650022506713867,10.61484333920789,1.4298147350508668,FW,0.014959575349613419,11.067531716872434,-1.4298147350508668,FW
13,0.0027658939361572266,10.6041486285754,1.399031859472764,FW,0.013914819394909857,11.042457777519177,-1.399031859472764,FW
14,0.002885103225708008,10.59441499074926,1.2538605243709784,FW,0.013772757651305433,11.032274195809196,-1.2538605243709784,FW
15,0.0029878616333007812,10.585780432183908,1.204822564991212,FW,0.01132578696133718,11.009327504917467,-1.204822564991212,FW
16,0.0031468868255615234,10.578957650335257,1.1275550339222844,FW,0.011597102998923333,11.00793795704195,-1.1275550339222844,FW
17,0.0032448768615722656,10.572419464402582,1.047420488367972,FW,0.01014891364171908,10.990094584006922,-1.047420488367972,FW
18,0.0036199092864990234,10.567104374361076,1.0177832936576927,FW,0.009799596288399435,10.982675440992766,-1.0177832936576927,FW
19,0.003840923309326172,10.562117441667613,0.9145424965948881,FW,0.009253767543538556,10.970711229643406,-0.9145424965948881,FW
20,0.00406193733215332,10.557885959831523,0.9272952412719939,FW,0.008807321188270614,10.963254146847689,-0.9272952412719939,FW
21,0.004185914993286133,10.553802466318405,0.891757168741166,FW,0.009407448473920936,10.95835738994115,-0.891757168741166,FW
22,0.004288911819458008,10.549607886510316,0.8210666211744289,FW,0.009414741316984197,10.947005300464765,-0.8210666211744289,FW
23,0.00449681282043457,10.545742821589133,0.8652347890033075,FW,0.009258813410601916,10.934644569295507,-0.8652347890033075,FW
24,0.004603862762451172,10.541737297855262,0.7987923916579072,FW,0.007608386538680528,10.92484925687205,-0.7987923916579072,FW
25,0.004719972610473633,10.538698537215314,0.8001738479799334,FW,0.008723916301835083,10.924394136810173,-0.8001738479799334,FW
26,0.004837751388549805,10.535208212376967,0.7586579235060029,FW,0.00853119240340817,10.909062447467187,-0.7586579235060029,FW
27,0.004979848861694336,10.531972084020069,0.7361634872745129,FW,0.007569568219767576,10.90314277652495,-0.7361634872745129,FW
28,0.00506901741027832,10.529185864151154,0.6690493804086315,FW,0.006476151696085596,10.904425214008628,-0.6690493804086315,FW
29,0.00514674186706543,10.527019431511306,0.6855720363770466,FW,0.007004483767144598,10.901203323938343,-0.6855720363770466,FW
30,0.005221843719482422,10.5246183924113,0.6580027597083211,FW,0.006745958819508377,10.890492949847026,-0.6580027597083211,FW
31,0.0052967071533203125,10.522398962651241,0.6493567098924399,FW,0.006572607095150797,10.890700499903105,-0.6493567098924399,FW
32,0.005371809005737305,10.520264979391882,0.6459376964083704,FW,0.0061160374771489605,10.880961330581796,-0.6459376964083704,FW
33,0.005446910858154297,10.518289689812313,0.6081492985450958,FW,0.006504245515526985,10.88239360691038,-0.6081492985450958,FW
34,0.005519866943359375,10.516311913638395,0.5945483206996531,FW,0.005735409450766121,10.874433923856246,-0.5945483206996531,FW
35,0.005593061447143555,10.514606924609657,0.588704341314202,FW,0.006316441704965858,10.869159532053347,-0.588704341314202,FW
36,0.005667924880981445,10.51274766628297,0.588718392259814,FW,0.005765093580171611,10.875873203710091,-0.588718392259814,FW
37,0.0058248043060302734,10.511050657971095,0.5542795314212967,FW,0.005627239004693214,10.868267597122301,-0.5542795314212967,FW
38,0.0058977603912353516,10.509491126271737,0.5556834599462045,FW,0.005440045917242893,10.8666404894137,-0.5556834599462045,FW
39,0.005968809127807617,10.507979654502957,0.5804145735955311,FW,0.006071097179157249,10.864176097633589,-0.5804145735955311,FW
40,0.0060427188873291016,10.506217777862709,0.5334789057038781,FW,0.005180692175566524,10.857246488108267,-0.5334789057038781,FW
